record_type,entity_id,recommended_for_presentation,reporting_risk_level,reporting_risk_reason,safer_interpretation,requires_external_validation
economic_interpretation,1920|GBR|United Kingdom,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For United Kingdom 1920, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1920|GRE|Greece,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Greece 1920, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1920|ITA|Italy,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Italy 1920, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1920|JPN|Japan,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Japan 1920, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1920|LUX|Luxembourg,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Luxembourg 1920, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1920|NED|Netherlands,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Netherlands 1920, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1920|NOR|Norway,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Norway 1920, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1920|NZL|New Zealand,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For New Zealand 1920, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1920|RSA|South Africa,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For South Africa 1920, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1920|SUI|Switzerland,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Switzerland 1920, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1920|SWE|Sweden,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Sweden 1920, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1920|TCH|Czechia,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Czechia 1920, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1920|USA|United States,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For United States 1920, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1924|ARG|Argentina,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Argentina 1924, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1924|AUS|Australia,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Australia 1924, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1924|AUT|Austria,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Austria 1924, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1924|BEL|Belgium,not_recommended_for_direct_presentation,high,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Belgium 1924, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
