host_year,host_country,host_noc,sport,pre_year,post_year,pre_host_medals,host_year_medals,post_host_medals,pre_country_share_in_sport,host_country_share_in_sport,post_country_share_in_sport,host_lift_vs_pre,host_lift_vs_post,host_lift_vs_baseline,non_host_peer_change,host_lift_vs_peers,host_effect_strength,host_effect_interpretation
1908,United Kingdom,GBR,Rugby,1906.0,1912.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,moderate_candidate,"Host-effect candidate evidence for United Kingdom 1908 Rugby: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1908,United Kingdom,GBR,Sailing,1906.0,1912.0,0.0,6.0,0.0,0.0,0.6666666666666666,0.0,6.0,6.0,6.0,1.0,5.0,strong_candidate,"Host-effect candidate evidence for United Kingdom 1908 Sailing: host medals 6 versus pre 0 and post 0. Lift versus baseline is 6; peer-adjusted lift is 5. Read this as internal comparative evidence, not a causal claim."
1908,United Kingdom,GBR,Shooting,1906.0,1912.0,4.0,21.0,9.0,0.1111111111111111,0.4666666666666667,0.16666666666666666,17.0,12.0,14.5,0.14285714285714285,16.857142857142858,strong_candidate,"Host-effect candidate evidence for United Kingdom 1908 Shooting: host medals 21 versus pre 4 and post 9. Lift versus baseline is 14.5; peer-adjusted lift is 16.8571. Read this as internal comparative evidence, not a causal claim."
1908,United Kingdom,GBR,Swimming,1906.0,1912.0,5.0,7.0,6.0,0.4166666666666667,0.3888888888888889,0.2222222222222222,2.0,1.0,1.5,0.7142857142857143,1.2857142857142856,moderate_candidate,"Host-effect candidate evidence for United Kingdom 1908 Swimming: host medals 7 versus pre 5 and post 6. Lift versus baseline is 1.5; peer-adjusted lift is 1.28571. Read this as internal comparative evidence, not a causal claim."
1908,United Kingdom,GBR,Tennis,1906.0,1912.0,0.0,15.0,6.0,0.0,0.8333333333333334,0.25,15.0,9.0,12.0,1.5,13.5,strong_candidate,"Host-effect candidate evidence for United Kingdom 1908 Tennis: host medals 15 versus pre 0 and post 6. Lift versus baseline is 12; peer-adjusted lift is 13.5. Read this as internal comparative evidence, not a causal claim."
1908,United Kingdom,GBR,Tug-Of-War,1906.0,1912.0,0.0,3.0,1.0,0.0,1.0,0.5,3.0,2.0,2.5,,,strong_candidate,"Host-effect candidate evidence for United Kingdom 1908 Tug-Of-War: host medals 3 versus pre 0 and post 1. Lift versus baseline is 2.5; peer-adjusted lift is . Read this as internal comparative evidence, not a causal claim."
1908,United Kingdom,GBR,Water Polo,1906.0,1912.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,1.0,0.0,moderate_candidate,"Host-effect candidate evidence for United Kingdom 1908 Water Polo: host medals 1 versus pre 0 and post 1. Lift versus baseline is 0.5; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1908,United Kingdom,GBR,Wrestling,1906.0,1912.0,0.0,11.0,0.0,0.0,0.4074074074074074,0.0,11.0,11.0,11.0,1.0,10.0,strong_candidate,"Host-effect candidate evidence for United Kingdom 1908 Wrestling: host medals 11 versus pre 0 and post 0. Lift versus baseline is 11; peer-adjusted lift is 10. Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Art Competitions,1908.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-1.2,no_positive_host_lift,"Host-effect candidate evidence for Sweden 1912 Art Competitions: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.2. Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Athletics,1908.0,1920.0,5.0,15.0,14.0,0.0641025641025641,0.16129032258064516,0.16091954022988506,10.0,1.0,5.5,0.5454545454545454,9.454545454545455,strong_candidate,"Host-effect candidate evidence for Sweden 1912 Athletics: host medals 15 versus pre 5 and post 14. Lift versus baseline is 5.5; peer-adjusted lift is 9.45455. Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Cycling,1908.0,1920.0,0.0,1.0,2.0,0.0,0.16666666666666666,0.1111111111111111,1.0,-1.0,0.0,-1.3333333333333333,2.333333333333333,weak_candidate,"Host-effect candidate evidence for Sweden 1912 Cycling: host medals 1 versus pre 0 and post 2. Lift versus baseline is 0; peer-adjusted lift is 2.33333. Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Diving,1908.0,1920.0,3.0,7.0,5.0,0.42857142857142855,0.5833333333333334,0.3333333333333333,4.0,2.0,3.0,1.0,3.0,strong_candidate,"Host-effect candidate evidence for Sweden 1912 Diving: host medals 7 versus pre 3 and post 5. Lift versus baseline is 3; peer-adjusted lift is 3. Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Equestrianism,1908.0,1920.0,0.0,6.0,9.0,0.0,0.4,0.42857142857142855,6.0,-3.0,1.5,2.25,3.75,moderate_candidate,"Host-effect candidate evidence for Sweden 1912 Equestrianism: host medals 6 versus pre 0 and post 9. Lift versus baseline is 1.5; peer-adjusted lift is 3.75. Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Fencing,1908.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,-1.2857142857142858,no_positive_host_lift,"Host-effect candidate evidence for Sweden 1912 Fencing: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.28571. Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Figure Skating,1908.0,1920.0,3.0,0.0,3.0,0.25,0.0,0.3333333333333333,-3.0,-3.0,-3.0,,,no_positive_host_lift,"Host-effect candidate evidence for Sweden 1912 Figure Skating: host medals 0 versus pre 3 and post 3. Lift versus baseline is -3; peer-adjusted lift is . Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Football,1908.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_positive_host_lift,"Host-effect candidate evidence for Sweden 1912 Football: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Gymnastics,1908.0,1920.0,1.0,1.0,1.0,0.16666666666666666,0.08333333333333333,0.09090909090909091,0.0,0.0,0.0,0.8571428571428571,-0.8571428571428571,no_positive_host_lift,"Host-effect candidate evidence for Sweden 1912 Gymnastics: host medals 1 versus pre 1 and post 1. Lift versus baseline is 0; peer-adjusted lift is -0.857143. Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Modern Pentathlon,1908.0,1920.0,0.0,3.0,3.0,0.0,1.0,1.0,3.0,0.0,1.5,,,moderate_candidate,"Host-effect candidate evidence for Sweden 1912 Modern Pentathlon: host medals 3 versus pre 0 and post 3. Lift versus baseline is 1.5; peer-adjusted lift is . Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Rowing,1908.0,1920.0,0.0,1.0,0.0,0.0,0.07142857142857142,0.0,1.0,1.0,1.0,-0.14285714285714285,1.1428571428571428,moderate_candidate,"Host-effect candidate evidence for Sweden 1912 Rowing: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is 1.14286. Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Sailing,1908.0,1920.0,1.0,4.0,3.0,0.1111111111111111,0.3333333333333333,0.15789473684210525,3.0,1.0,2.0,1.4,1.6,strong_candidate,"Host-effect candidate evidence for Sweden 1912 Sailing: host medals 4 versus pre 1 and post 3. Lift versus baseline is 2; peer-adjusted lift is 1.6. Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Shooting,1908.0,1920.0,5.0,17.0,10.0,0.1111111111111111,0.3148148148148148,0.15873015873015872,12.0,7.0,9.5,0.5555555555555556,11.444444444444445,strong_candidate,"Host-effect candidate evidence for Sweden 1912 Shooting: host medals 17 versus pre 5 and post 10. Lift versus baseline is 9.5; peer-adjusted lift is 11.4444. Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Swimming,1908.0,1920.0,2.0,1.0,5.0,0.1111111111111111,0.037037037037037035,0.16666666666666666,-1.0,-4.0,-2.5,2.1666666666666665,-3.1666666666666665,no_positive_host_lift,"Host-effect candidate evidence for Sweden 1912 Swimming: host medals 1 versus pre 2 and post 5. Lift versus baseline is -2.5; peer-adjusted lift is -3.16667. Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Tennis,1908.0,1920.0,2.0,3.0,0.0,0.1111111111111111,0.125,0.0,1.0,3.0,2.0,0.625,0.375,strong_candidate,"Host-effect candidate evidence for Sweden 1912 Tennis: host medals 3 versus pre 2 and post 0. Lift versus baseline is 2; peer-adjusted lift is 0.375. Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Tug-Of-War,1908.0,1920.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,-2.0,3.0,moderate_candidate,"Host-effect candidate evidence for Sweden 1912 Tug-Of-War: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is 3. Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Water Polo,1908.0,1920.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,no_positive_host_lift,"Host-effect candidate evidence for Sweden 1912 Water Polo: host medals 1 versus pre 1 and post 1. Lift versus baseline is 0; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Weightlifting,1908.0,1920.0,0.0,0.0,2.0,0.0,0.0,0.13333333333333333,0.0,-2.0,-1.0,,,no_positive_host_lift,"Host-effect candidate evidence for Sweden 1912 Weightlifting: host medals 0 versus pre 0 and post 2. Lift versus baseline is -1; peer-adjusted lift is . Read this as internal comparative evidence, not a causal claim."
1912,Sweden,SWE,Wrestling,1908.0,1920.0,2.0,4.0,6.0,0.07407407407407407,0.26666666666666666,0.1935483870967742,2.0,-2.0,0.0,0.4,1.6,weak_candidate,"Host-effect candidate evidence for Sweden 1912 Wrestling: host medals 4 versus pre 2 and post 6. Lift versus baseline is 0; peer-adjusted lift is 1.6. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Archery,1912.0,1924.0,0.0,14.0,0.0,0.0,0.6666666666666666,0.0,14.0,14.0,14.0,3.5,10.5,strong_candidate,"Host-effect candidate evidence for Belgium 1920 Archery: host medals 14 versus pre 0 and post 0. Lift versus baseline is 14; peer-adjusted lift is 10.5. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Art Competitions,1912.0,1924.0,0.0,6.0,0.0,0.0,0.5454545454545454,0.0,6.0,6.0,6.0,0.5,5.5,strong_candidate,"Host-effect candidate evidence for Belgium 1920 Art Competitions: host medals 6 versus pre 0 and post 0. Lift versus baseline is 6; peer-adjusted lift is 5.5. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Athletics,1912.0,1924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08333333333333333,0.08333333333333333,no_positive_host_lift,"Host-effect candidate evidence for Belgium 1920 Athletics: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is 0.0833333. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Boxing,1912.0,1924.0,0.0,0.0,2.0,0.0,0.0,0.08333333333333333,0.0,-2.0,-1.0,3.0,-3.0,no_positive_host_lift,"Host-effect candidate evidence for Belgium 1920 Boxing: host medals 0 versus pre 0 and post 2. Lift versus baseline is -1; peer-adjusted lift is -3. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Cycling,1912.0,1924.0,0.0,2.0,3.0,0.0,0.1111111111111111,0.16666666666666666,2.0,-1.0,0.5,2.0,0.0,moderate_candidate,"Host-effect candidate evidence for Belgium 1920 Cycling: host medals 2 versus pre 0 and post 3. Lift versus baseline is 0.5; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Diving,1912.0,1924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,-1.75,no_positive_host_lift,"Host-effect candidate evidence for Belgium 1920 Diving: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.75. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Equestrianism,1912.0,1924.0,1.0,5.0,0.0,0.06666666666666667,0.23809523809523808,0.0,4.0,5.0,4.5,2.3333333333333335,1.6666666666666665,strong_candidate,"Host-effect candidate evidence for Belgium 1920 Equestrianism: host medals 5 versus pre 1 and post 0. Lift versus baseline is 4.5; peer-adjusted lift is 1.66667. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Fencing,1912.0,1924.0,3.0,1.0,4.0,0.2,0.05555555555555555,0.19047619047619047,-2.0,-3.0,-2.5,3.25,-5.25,no_positive_host_lift,"Host-effect candidate evidence for Belgium 1920 Fencing: host medals 1 versus pre 3 and post 4. Lift versus baseline is -2.5; peer-adjusted lift is -5.25. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Figure Skating,1912.0,1924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,-1.8,no_positive_host_lift,"Host-effect candidate evidence for Belgium 1920 Figure Skating: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.8. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Football,1912.0,1924.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,0.5,moderate_candidate,"Host-effect candidate evidence for Belgium 1920 Football: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is 0.5. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Gymnastics,1912.0,1924.0,0.0,2.0,0.0,0.0,0.18181818181818182,0.0,2.0,2.0,2.0,0.0,2.0,strong_candidate,"Host-effect candidate evidence for Belgium 1920 Gymnastics: host medals 2 versus pre 0 and post 0. Lift versus baseline is 2; peer-adjusted lift is 2. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Hockey,1912.0,1924.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.0,moderate_candidate,"Host-effect candidate evidence for Belgium 1920 Hockey: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Ice Hockey,1912.0,1924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for Belgium 1920 Ice Hockey: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Modern Pentathlon,1912.0,1924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_positive_host_lift,"Host-effect candidate evidence for Belgium 1920 Modern Pentathlon: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Polo,1912.0,1924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for Belgium 1920 Polo: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Rowing,1912.0,1924.0,1.0,0.0,0.0,0.07142857142857142,0.0,0.0,-1.0,0.0,-0.5,1.2857142857142858,-2.2857142857142856,no_positive_host_lift,"Host-effect candidate evidence for Belgium 1920 Rowing: host medals 0 versus pre 1 and post 0. Lift versus baseline is -0.5; peer-adjusted lift is -2.28571. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Rugby,1912.0,1924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for Belgium 1920 Rugby: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Sailing,1912.0,1924.0,0.0,3.0,1.0,0.0,0.15789473684210525,0.1111111111111111,3.0,2.0,2.5,1.8,1.2,strong_candidate,"Host-effect candidate evidence for Belgium 1920 Sailing: host medals 3 versus pre 0 and post 1. Lift versus baseline is 2.5; peer-adjusted lift is 1.2. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Shooting,1912.0,1924.0,0.0,1.0,0.0,0.0,0.015873015873015872,0.0,1.0,1.0,1.0,2.2,-1.2000000000000002,moderate_candidate,"Host-effect candidate evidence for Belgium 1920 Shooting: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is -1.2. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Swimming,1912.0,1924.0,0.0,1.0,1.0,0.0,0.03333333333333333,0.030303030303030304,1.0,0.0,0.5,2.6666666666666665,-1.6666666666666665,moderate_candidate,"Host-effect candidate evidence for Belgium 1920 Swimming: host medals 1 versus pre 0 and post 1. Lift versus baseline is 0.5; peer-adjusted lift is -1.66667. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Tennis,1912.0,1924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,no_positive_host_lift,"Host-effect candidate evidence for Belgium 1920 Tennis: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.2. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Tug-Of-War,1912.0,1924.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,0.5,moderate_candidate,"Host-effect candidate evidence for Belgium 1920 Tug-Of-War: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is 0.5. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Water Polo,1912.0,1924.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,no_positive_host_lift,"Host-effect candidate evidence for Belgium 1920 Water Polo: host medals 1 versus pre 1 and post 1. Lift versus baseline is 0; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1920,Belgium,BEL,Weightlifting,1912.0,1924.0,0.0,3.0,0.0,0.0,0.2,0.0,3.0,3.0,3.0,2.0,1.0,strong_candidate,"Host-effect candidate evidence for Belgium 1920 Weightlifting: host medals 3 versus pre 0 and post 0. Lift versus baseline is 3; peer-adjusted lift is 1. Read this as internal comparative evidence, not a causal claim."
